id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,some_place,place_num,place
282,997,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,Other
590,1077,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,EMU
590,1077,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Jaqua
590,1077,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,SRC
591,561,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,SpencerView
591,561,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Other
591,561,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,NoPlace
234,854,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,MattKnight
234,854,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Other
234,854,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,NoPlace
325,1135,NA,NA,1617,1819,us ug,Don't Belong,No Place,db1,NoPlace
325,1135,NA,NA,1617,1819,us ug,Don't Belong,No Place,db2,NoPlace
325,1135,NA,NA,1617,1819,us ug,Don't Belong,No Place,db3,NoPlace
293,1028,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Other
293,1028,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,NoPlace
293,1028,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,NoPlace
305,1071,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
305,1071,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Jaqua
305,1071,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,MattKnight
592,658,NA,NA,1617,1819,us ug,Don't Belong,No Place,db1,NoPlace
592,658,NA,NA,1617,1819,us ug,Don't Belong,No Place,db2,NoPlace
592,658,NA,NA,1617,1819,us ug,Don't Belong,No Place,db3,NoPlace
313,1100,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Willamette
313,1100,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Jaqua
313,1100,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,HaywardConstruction1
120,550,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Jaqua
120,550,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,SRC
120,550,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,HaywardField
593,633,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Library
593,633,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,HEDCO
593,633,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,SRC
594,872,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Allen
594,872,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Huestis
594,872,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,Other
595,818,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
595,818,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Allen
595,818,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,SRC
596,547,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Cascade
596,547,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Jaqua
596,547,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,SRC
597,1099,NA,NA,1617,1819,us ug,Don't Belong,No Place,db1,NoPlace
597,1099,NA,NA,1617,1819,us ug,Don't Belong,No Place,db2,NoPlace
597,1099,NA,NA,1617,1819,us ug,Don't Belong,No Place,db3,NoPlace
137,599,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,SRC
137,599,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,NoPlace
137,599,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,NoPlace
598,610,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
598,610,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,LISB
598,610,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,Jaqua
186,719,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Willamette
186,719,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Jaqua
186,719,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,GSH
303,1064,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Huestis
303,1064,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Hamilton
303,1064,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,HaywardField
599,655,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
599,655,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Klamath
599,655,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,MillraceStudios
165,675,NA,NA,1617,1819,us ug,Don't Belong,No Place,db1,NoPlace
165,675,NA,NA,1617,1819,us ug,Don't Belong,No Place,db2,NoPlace
165,675,NA,NA,1617,1819,us ug,Don't Belong,No Place,db3,NoPlace
600,859,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Deady
600,859,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Library
600,859,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,MattKnight
601,1018,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,Barnhart
601,1018,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,Cemetery
601,1018,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,LISB
152,638,NA,NA,1617,1819,us ug,Don't Belong,No Place,db1,NoPlace
152,638,NA,NA,1617,1819,us ug,Don't Belong,No Place,db2,NoPlace
152,638,NA,NA,1617,1819,us ug,Don't Belong,No Place,db3,NoPlace
602,771,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
602,771,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db2,MattKnight
602,771,NA,NA,1617,1819,us ug,Don't Belong,Some Place,db3,HaywardField
468,1383,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,MattKnight
468,1383,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,HaywardField
468,1383,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Other
603,1305,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
603,1305,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
603,1305,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,HaywardField
484,1413,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Deady
484,1413,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,EMU
484,1413,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SRC
376,1227,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
376,1227,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Library
376,1227,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SRC
516,1484,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
516,1484,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
516,1484,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,HaywardField
431,1317,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
431,1317,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,HCT
431,1317,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,KnightLaw
366,1211,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
366,1211,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,PLC
366,1211,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Willamette
386,1246,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Chapman
386,1246,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
386,1246,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
457,1367,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
457,1367,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
457,1367,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
373,1223,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Allen
373,1223,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,EMU
373,1223,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Jaqua
409,1279,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Jaqua
409,1279,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,KnightLaw
409,1279,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Other
604,1523,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
604,1523,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
604,1523,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
417,1291,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
417,1291,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Gerlinger
417,1291,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,KnightLaw
494,1431,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
494,1431,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Allen
494,1431,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,LISB
406,1273,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Jaqua
406,1273,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,LERCMilitarySci
406,1273,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,InnovationCenter
442,1339,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
442,1339,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
442,1339,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
346,1181,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,HaywardField
346,1181,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
346,1181,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
469,1386,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,MattKnight
469,1386,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
469,1386,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,HaywardField
456,1366,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Ford
456,1366,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,MacCourt
456,1366,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,KnightLaw
605,1301,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Lawrence
605,1301,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
605,1301,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
606,1335,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Cemetery
606,1335,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,HaywardField
606,1335,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,KnightLaw
363,1208,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,EMU
363,1208,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
363,1208,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
451,1358,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
451,1358,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
451,1358,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
430,1316,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Chapman
430,1316,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,EMU
430,1316,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Carson
355,1192,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Allen
355,1192,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,KalapuyaIlihi
355,1192,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
480,1407,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Bean
480,1407,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,KnightLaw
480,1407,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,GSH
384,1244,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,TennisIndoor
384,1244,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
384,1244,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
607,1171,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Jaqua
607,1171,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,HaywardField
607,1171,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Other
463,1374,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
463,1374,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,MattKnight
463,1374,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SRC
608,1278,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Carson
608,1278,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Jaqua
608,1278,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SRC
477,1397,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
477,1397,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
477,1397,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
452,1359,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
452,1359,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
452,1359,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
398,1262,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
398,1262,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
398,1262,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
609,1430,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
609,1430,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Jaqua
609,1430,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Ford
425,1309,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Deady
425,1309,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,LillisComplex
425,1309,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Library
519,1488,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,SRC
519,1488,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
519,1488,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
380,1234,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,SciCommons
380,1234,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Jaqua
380,1234,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SpencerView
360,1200,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
360,1200,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
360,1200,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
357,1196,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
357,1196,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
357,1196,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Other
407,1276,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,JSMA
407,1276,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,ELawn2
407,1276,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Other
464,1375,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,McKenzie
464,1375,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Gerlinger
464,1375,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
421,1298,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
421,1298,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
421,1298,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
440,1334,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,SciCommons
440,1334,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Willamette
440,1334,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Huestis
426,1310,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
426,1310,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
426,1310,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
539,1520,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
539,1520,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
539,1520,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
351,1188,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,MNCH
351,1188,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,KalapuyaIlihi
351,1188,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Agate
401,1265,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Library
401,1265,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
401,1265,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
402,1268,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
402,1268,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
402,1268,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
547,1538,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,EMU
547,1538,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
547,1538,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
531,1509,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
531,1509,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
531,1509,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
545,1532,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,HEDCO
545,1532,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Agate
545,1532,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,CPFM
610,1344,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
610,1344,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
610,1344,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
504,1459,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Condon
504,1459,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,JSMA
504,1459,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Lawrence
458,1368,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
458,1368,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
458,1368,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
505,1462,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Fenton
505,1462,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
505,1462,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
358,1197,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
358,1197,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
358,1197,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,KnightLaw
611,1206,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,KnightCampus
611,1206,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Other
611,1206,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
471,1389,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Streisinger
471,1389,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,LISB
471,1389,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Jaqua
466,1378,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Frohnmayer
466,1378,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Carson
466,1378,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,OPBarn
487,1417,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Cemetery
487,1417,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,HCT
487,1417,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Hamilton
467,1380,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,RomaniaWarehouse
467,1380,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Other
467,1380,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
413,1284,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Library
413,1284,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Jaqua
413,1284,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Esslinger
490,1420,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Library
490,1420,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Jaqua
490,1420,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SRC
387,1247,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Library
387,1247,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Carson
387,1247,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SRC
396,1259,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,JSMA
396,1259,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
396,1259,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,KnightLaw
336,1162,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Willamette
336,1162,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,MacCourt
336,1162,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Other
441,1338,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
441,1338,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,MattKnight
441,1338,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SRC
389,1249,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Jaqua
389,1249,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
389,1249,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,TennisIndoor
414,1286,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LokeyEd
414,1286,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Ford
414,1286,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,GradVillage
526,1500,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,MattKnight
526,1500,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,HaywardField
526,1500,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Other
370,1217,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Jaqua
370,1217,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
370,1217,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
404,1271,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
404,1271,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
404,1271,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
412,1282,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
412,1282,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Lawrence
412,1282,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Columbia
612,1545,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
612,1545,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
612,1545,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
613,1451,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
613,1451,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,EMU
613,1451,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,KnightLaw
432,1318,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,SRC
432,1318,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
432,1318,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
614,1343,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
614,1343,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Library
614,1343,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Cemetery
382,1237,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
382,1237,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
382,1237,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
542,1525,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,MattKnight
542,1525,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,SRC
542,1525,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Other
544,1531,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Willamette
544,1531,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,NoPlace
544,1531,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,NoPlace
462,1373,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
462,1373,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
462,1373,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
529,1505,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Lawrence
529,1505,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Allen
529,1505,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Willamette
365,1210,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Library
365,1210,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Columbia
365,1210,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,KnightLaw
541,1524,NA,NA,1718,1819,us ug,Don't Belong,No Place,db1,NoPlace
541,1524,NA,NA,1718,1819,us ug,Don't Belong,No Place,db2,NoPlace
541,1524,NA,NA,1718,1819,us ug,Don't Belong,No Place,db3,NoPlace
447,1353,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,Barnhart
447,1353,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Walton
447,1353,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SpencerView
444,1349,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
444,1349,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Library
444,1349,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,SRC
514,1478,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
514,1478,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,Klamath
514,1478,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Carson
433,1319,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
433,1319,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db2,HEDCO
433,1319,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db3,Klamath
615,1494,NA,NA,1718,1819,us ug,Don't Belong,Some Place,db1,LillisComplex
